image_path,case_id,label,split
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0173.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0174.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0175.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0176.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0177.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0178.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0179.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0180.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0181.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0182.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0183.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0184.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0185.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0186.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0187.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0188.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0189.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0190.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0191.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0192.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0193.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0194.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0195.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0196.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0197.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0198.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0199.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0200.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0201.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0202.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0203.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0204.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0205.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0206.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0207.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0208.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0209.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0210.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0211.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0212.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0213.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0214.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0215.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0216.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0217.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0218.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0219.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0220.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0221.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0222.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0223.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0224.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0225.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0226.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0227.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0228.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0229.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0230.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0231.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0232.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0233.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0234.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0235.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0236.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0237.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0238.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0239.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0240.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0241.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0242.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0243.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0244.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0245.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0246.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0247.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0248.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0249.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0250.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0251.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0252.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0253.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0254.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0255.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0256.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0257.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0258.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0259.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0260.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0261.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0262.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0263.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0264.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0265.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0266.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0267.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a2_ayy_image0268.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a6_ayy_image0001.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a6_ayy_image0002.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a6_ayy_image0003.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a6_ayy_image0004.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a6_ayy_image0005.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a6_ayy_image0006.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a6_ayy_image0007.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a6_ayy_image0008.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a6_ayy_image0009.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a6_ayy_image0010.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a6_ayy_image0011.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a6_ayy_image0012.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a6_ayy_image0013.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a6_ayy_image0014.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a6_ayy_image0015.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a6_ayy_image0016.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a6_ayy_image0017.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a6_ayy_image0018.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a6_ayy_image0019.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a6_ayy_image0020.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a6_ayy_image0021.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a6_ayy_image0022.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a6_ayy_image0023.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a6_ayy_image0024.jpg,Positive/case1,1,train
C:\Coding Notes\Final-Dissertation\datasets\Positive\case1\case_M_20181001100941_0U62372100109341_1_005_001-1_a6_ayy_image0025.jpg,Positive/case1,1,train
